"mgc.DM.result","mcorr.DM.result","hhg.DM.result","mgc.AM.result","mcorr.AM.result","hhg.AM.result","mgc.LF.result","mcorr.LF.result","hhg.LF.result","fh.result"
0.42,0.518641238573759,0.247563352826511,0.664,0.50499001996008,0.343313373253493,0.4,0.392723293902359,0.317738791423002,0.342056011669079
0.16,0.190083215500487,0.0799220272904483,0.046,0.0818363273453094,0.273453093812375,0.806000000000001,0.783727929103638,0.553606237816764,0.936105159759519
0.002,0.0058161578609498,0.01364522417154,0.014,0.0219560878243513,0.0119760479041916,0.0900000000000001,0.102357899894088,0.231968810916179,0.0629972812039582
0.002,0.000149834491754097,0.00194931773879142,0.01,0.00399201596806387,0.00199600798403194,0.034,0.0353249714969855,0.278752436647173,0.118865978396657
0.002,2.42740827438581e-10,0.00194931773879142,0.048,0.00598802395209581,0.00399201596806387,0.182,0.16765812419623,0.902534113060429,0.496952687370671
0.800000000000001,0.774705747883907,0.732943469785575,0.6,0.562874251497006,0.636726546906188,0.752000000000001,0.761017848987405,0.785575048732943,0.579050673845635
0.024,0.0255739315588008,0.0272904483430799,0.018,0.00998003992015968,0.0119760479041916,0.298,0.315294512526619,0.345029239766082,0.65967695632922
0.172,0.294045527461568,0.253411306042885,0.026,0.0518962075848303,0.115768463073852,0.908000000000001,0.879407064148324,0.0292397660818713,0.534946442731293
0.0720000000000001,0.0653066721178622,0.0545808966861598,0.11,0.0678642714570858,0.0239520958083832,0.876000000000001,0.872040637402595,0.500974658869396,0.922449698465473
0.0940000000000001,0.0580521414411731,0.0428849902534113,0.404,0.157684630738523,0.0978043912175649,0.018,0.0339473909534651,0.988304093567251,0.0754101435014942
0.164,0.183931578510156,0.272904483430799,0.066,0.0578842315369262,0.157684630738523,0.47,0.472431925969477,0.818713450292398,0.611172498482983
0.004,0.127934721793889,0.0818713450292398,0.0720000000000001,0.12375249500998,0.153692614770459,0.292,0.300751178968547,0.762183235867446,0.31724306960647
0.366,0.468180936013848,0.175438596491228,0.21,0.215568862275449,0.147704590818363,0.536,0.504659529847688,0.0623781676413255,0.511823456486456
0.046,0.00908870833712161,0.0233918128654971,0.002,0.00598802395209581,0.0159680638722555,0.944000000000001,0.931112883298457,0.0350877192982456,0.882915792725508
0.4,0.582923046214014,0.518518518518518,0.42,0.37125748502994,0.235528942115768,0.748000000000001,0.702220155400411,0.586744639376218,0.548703839719652
0.002,0.00418010526456647,0.01364522417154,0.04,0.0139720558882236,0.00798403193612774,0.266,0.261444275970848,0.327485380116959,0.447233313184933
0.506,0.628229158425151,0.415204678362573,0.288,0.325349301397206,0.3812375249501,0.994000000000001,0.996862529892859,0.0838206627680312,0.989695175334293
0.13,0.112537928147543,0.0740740740740741,0.02,0.0279441117764471,0.031936127744511,0.858000000000001,0.855972567203259,0.231968810916179,0.506458131490141
0.564,0.651420229100975,0.530214424951267,0.850000000000001,0.844311377245509,0.640718562874252,0.0980000000000001,0.12120856544836,0.582846003898636,0.0889583870467521
0.002,3.35182904909193e-06,0.00194931773879142,0.008,0.00399201596806387,0.00199600798403194,0.544,0.524939712600734,0.0701754385964912,0.546294891819832
0.016,0.0672347218450022,0.0253411306042885,0.596,0.125748502994012,0.031936127744511,0.156,0.154593726412971,0.906432748538012,0.0635895031840391
0.2,0.269485383879209,0.159844054580897,0.138,0.121756487025948,0.157684630738523,0.446,0.460656007521407,0.157894736842105,0.180151395766126
0.13,0.132806034951625,0.194931773879142,0.446,0.385229540918164,0.347305389221557,0.104,0.110026724698777,0.407407407407407,0.11329748589482
0.012,0.143395745758989,0.0428849902534113,0.158,0.0598802395209581,0.029940119760479,0.164,0.138992911577618,0.387914230019493,0.216038505434983
0.004,0.0143012329657228,0.00584795321637427,0.148,0.0558882235528942,0.029940119760479,0.396,0.386108129047325,0.323586744639376,0.279164850183611
0.002,1.29482550481619e-06,0.00779727095516569,0.002,0.00399201596806387,0.00199600798403194,0.870000000000001,0.84003173510536,0.639376218323587,0.824293666635262
0.038,0.0621108819914249,0.120857699805068,0.044,0.0219560878243513,0.0259481037924152,0.448,0.423732033449877,0.255360623781676,0.510136433428828
0.25,0.293986195204132,0.173489278752437,0.476,0.477045908183633,0.578842315369261,0.644,0.658965527806113,0.847953216374269,0.361213656727956
0.002,1.34928018091784e-07,0.00194931773879142,0.002,0.00399201596806387,0.00199600798403194,0.446,0.459534261242952,0.553606237816764,0.395269413647954
0.004,0.0658795895416516,0.0682261208576998,0.0800000000000001,0.0259481037924152,0.0199600798403194,0.714000000000001,0.697807308428923,0.105263157894737,0.680554165214508
0.586,0.672745269147108,0.444444444444444,0.946000000000001,0.808383233532934,0.349301397205589,0.062,0.0839878886383763,0.192982456140351,0.475285432975856
0.158,0.202230218701367,0.107212475633528,0.338,0.231536926147705,0.0598802395209581,0.820000000000001,0.794695061090883,0.781676413255361,0.899182596930072
0.002,0.00932377457361555,0.00389863547758285,0.0720000000000001,0.031936127744511,0.0279441117764471,0.044,0.0288564630958157,0.0623781676413255,0.289627639579228
0.002,0.000327696540749489,0.00584795321637427,0.018,0.0199600798403194,0.0159680638722555,0.156,0.151392977208732,0.623781676413255,0.259553317881395
0.046,0.0890556468046175,0.0721247563352826,0.17,0.149700598802395,0.171656686626747,0.462,0.441513232556581,0.641325536062378,0.436074840566815
0.138,0.204003685757471,0.0916179337231969,0.414,0.305389221556886,0.13373253493014,0.012,0.00318648825471302,0.994152046783626,0.000485993508044508
0.002,0.000659392363970168,0.00584795321637427,0.002,0.00998003992015968,0.0119760479041916,0.35,0.364176615572807,0.259259259259259,0.31641299312905
0.39,0.530347116630779,0.345029239766082,0.27,0.231536926147705,0.359281437125749,0.726000000000001,0.703788803097365,0.212475633528265,0.565665130951139
0.004,0.0831924119411503,0.0253411306042885,0.102,0.0858283433133733,0.0738522954091816,0.830000000000001,0.813081558971438,0.715399610136452,0.738500299109865
0.216,0.35457262338625,0.130604288499025,0.124,0.157684630738523,0.167664670658683,0.922000000000001,0.893277746160049,0.695906432748538,0.947982662584081
0.002,2.54121573250998e-06,0.00779727095516569,0.002,0.00399201596806387,0.00199600798403194,0.184,0.197702435954617,0.91812865497076,0.205480180408964
0.062,0.166689722011441,0.0623781676413255,0.154,0.0998003992015968,0.0399201596806387,0.568,0.60377939545616,0.789473684210526,0.680618885046025
0.012,0.0293782478502551,0.0194931773879142,0.01,0.0139720558882236,0.00798403193612774,0.39,0.386243993454162,0.187134502923977,0.414059689906059
0.16,0.21291626661451,0.255360623781676,0.294,0.0818363273453094,0.0159680638722555,0.046,0.0285860180154924,0.442495126705653,0.00224631957841925
0.002,0.00027405690348048,0.00584795321637427,0.002,0.00199600798403194,0.00199600798403194,0.842000000000001,0.818514475492811,0.458089668615984,0.737046725845727
0.1,0.0955657799576123,0.0467836257309941,0.038,0.0199600798403194,0.0199600798403194,0.642,0.63530821717526,0.01364522417154,0.562714400607322
0.22,0.322856867425103,0.235867446393762,0.516,0.403193612774451,0.63872255489022,0.352,0.322363122554625,0.95906432748538,0.369947353356885
0.012,0.168979275570903,0.0175438596491228,0.508,0.11377245508982,0.0279441117764471,0.728000000000001,0.707692069059422,0.167641325536062,0.604700531089916
0.428,0.53562305992875,0.306042884990253,0.684,0.766467065868264,0.808383233532934,0.594,0.599338207401005,0.771929824561403,0.795244722848721
0.17,0.196247851370953,0.247563352826511,0.18,0.155688622754491,0.161676646706587,0.698000000000001,0.658066053166121,0.697855750487329,0.49936074100784
0.004,0.0520312382719818,0.0233918128654971,0.362,0.111776447105788,0.0479041916167665,0.328,0.346589919465872,0.54775828460039,0.42406247909312
0.116,0.116649337263184,0.130604288499025,0.402,0.243512974051896,0.127744510978044,0.366,0.374881484655535,0.805068226120858,0.359768243117492
0.004,7.14277062840996e-06,0.00194931773879142,0.172,0.0778443113772455,0.0818363273453094,0.39,0.379491514814358,0.175438596491228,0.518450166265626
0.004,0.0256180823453449,0.0155945419103314,0.198,0.0778443113772455,0.0139720558882236,0.286,0.272699529530228,0.226120857699805,0.305263790440636
0.034,0.027036823127163,0.0467836257309941,0.142,0.0978043912175649,0.143712574850299,0.648,0.611442423073704,0.604288499025341,0.615257431665108
0.102,0.129002187720152,0.0701754385964912,0.126,0.0439121756487026,0.0139720558882236,0.738000000000001,0.734253544237517,0.399610136452242,0.820060733372354
0.002,0.014628756497441,0.00779727095516569,0.008,0.0259481037924152,0.00598802395209581,0.434,0.411424095309402,0.727095516569201,0.29723274114411
0.002,0.000545298372938485,0.00389863547758285,0.014,0.0159680638722555,0.0179640718562874,0.168,0.190680051363983,0.220272904483431,0.218333666470117
0.0780000000000001,0.092808130032155,0.103313840155945,0.066,0.0399201596806387,0.0918163672654691,0.402,0.372844747856829,0.364522417153996,0.469997157209445
0.424,0.575434515188783,0.311890838206628,0.554,0.499001996007984,0.385229540918164,0.412,0.379375098412032,0.541910331384016,0.631979470835007
0.002,5.60116514541908e-05,0.00194931773879142,0.002,0.00798403193612774,0.00199600798403194,0.256,0.263679301248691,0.754385964912281,0.442917511331517
0.002,1.03276803348207e-05,0.00194931773879142,0.006,0.00199600798403194,0.00399201596806387,0.492,0.523650851598221,0.0896686159844055,0.847765341130271
0.002,0.00366191892464629,0.00584795321637427,0.058,0.0159680638722555,0.00798403193612774,0.246,0.208296261265352,0.606237816764133,0.169243077729098
0.006,0.344066934216375,0.0662768031189084,0.368,0.343313373253493,0.548902195608782,0.616,0.64907398393691,0.690058479532164,0.506106833028065
0.002,9.73742640963948e-08,0.00389863547758285,0.038,0.00998003992015968,0.00399201596806387,0.02,0.0113787341706003,0.454191033138402,0.0495183669302826
0.0980000000000001,0.101693413257861,0.0565302144249513,0.31,0.179640718562874,0.121756487025948,0.488,0.427073246622976,0.167641325536062,0.642235210071296
0.438,0.580889003535777,0.586744639376218,0.712000000000001,0.676646706586826,0.499001996007984,0.204,0.222167434068011,0.980506822612086,0.22225649417199
0.168,0.25881670161457,0.118908382066277,0.154,0.217564870259481,0.225548902195609,0.376,0.394187123279448,0.37037037037037,0.389602252547933
0.004,0.0717585811922853,0.0253411306042885,0.132,0.0379241516966068,0.0499001996007984,0.284,0.249772167476049,0.686159844054581,0.368118694077419
0.002,0.00258607598291172,0.00779727095516569,0.002,0.00199600798403194,0.0139720558882236,0.712000000000001,0.721472625053281,0.327485380116959,0.870941368161323
0.156,0.222736178060323,0.0233918128654971,0.604,0.345309381237525,0.19560878243513,0.134,0.121177749839714,0.233918128654971,0.144772297732551
0.002,0.0337205331552877,0.0311890838206628,0.058,0.0159680638722555,0.0199600798403194,0.51,0.451720558923643,0.721247563352826,0.556341683522265
0.522,0.623797977883661,0.738791423001949,0.682,0.602794411177645,0.243512974051896,0.31,0.302109755213049,0.976608187134503,0.383075520235942
0.014,0.152275951167629,0.0175438596491228,0.232,0.0838323353293413,0.0439121756487026,0.502,0.514384513201336,0.980506822612086,0.574439407494217
0.07,0.037693671644351,0.105263157894737,0.05,0.0359281437125748,0.0379241516966068,0.37,0.350791939112797,0.82261208576998,0.549687479843084
0.008,0.00651769900342936,0.00389863547758285,0.002,0.00998003992015968,0.0199600798403194,0.710000000000001,0.687614628692821,0.762183235867446,0.760244497148802
0.362,0.473661365341074,0.191033138401559,0.858000000000001,0.552894211576846,0.159680638722555,0.532,0.526045300524251,0.50682261208577,0.416497405454834
0.004,0.00762478748675344,0.01364522417154,0.002,0.00399201596806387,0.00798403193612774,0.04,0.021139686641775,0.352826510721248,0.0142730011326475
0.176,0.23848702969255,0.208576998050682,0.428,0.0598802395209581,0.0199600798403194,0.012,0.0183255391813206,0.0155945419103314,0.054810773637289
0.002,0.000122580429431918,0.00194931773879142,0.004,0.00399201596806387,0.00199600798403194,0.710000000000001,0.704728532296732,0.0857699805068226,0.757183185041994
0.006,0.00438548191938049,0.00779727095516569,0.002,0.00998003992015968,0.00199600798403194,0.558,0.556634473680151,0.553606237816764,0.729627474382428
0.14,0.153423695328129,0.0760233918128655,0.266,0.135728542914172,0.0718562874251497,0.844000000000001,0.82957238927896,0.929824561403509,0.587814928621378
0.01,0.0241356754247384,0.0214424951267057,0.748000000000001,0.145708582834331,0.0139720558882236,0.132,0.118591675365111,0.750487329434698,0.469315303510579
0.002,0.0075239949033703,0.00389863547758285,0.232,0.0339321357285429,0.00199600798403194,0.002,0.264590725781765,0.159844054580897,0.504901772854168
0.01,0.177555881461334,0.050682261208577,0.57,0.24750499001996,0.0339321357285429,0.0980000000000001,0.132168438697259,0.436647173489279,0.372182943918194
0.718000000000001,0.740221086799055,0.746588693957115,0.792000000000001,0.840319361277445,0.862275449101796,0.0960000000000001,0.0929954595543461,0.173489278752437,0.0512937629972732
0.106,0.0840574844552076,0.0623781676413255,0.0820000000000001,0.0858283433133733,0.101796407185629,0.972000000000001,0.96998431659349,0.286549707602339,0.989776501997401
0.002,0.0102763853070085,0.00974658869395711,0.07,0.0399201596806387,0.0239520958083832,0.954000000000001,0.938486853822131,0.840155945419103,0.900723715942435
0.036,0.00301690270131427,0.0116959064327485,0.0800000000000001,0.0259481037924152,0.0399201596806387,0.03,0.0203891099025209,0.670565302144249,0.0127445698715217
0.002,2.66422558681256e-06,0.00194931773879142,0.008,0.00399201596806387,0.00399201596806387,0.486,0.421282666434723,0.0428849902534113,0.453028364284483
0.006,0.0365145487707126,0.0272904483430799,0.006,0.0119760479041916,0.0119760479041916,0.860000000000001,0.842201077185697,0.0740740740740741,0.831084835651837
0.46,0.566188167245961,0.34307992202729,0.262,0.43313373253493,0.42315369261477,0.56,0.550433740053518,0.538011695906433,0.675816365690556
0.428,0.542899331130724,0.727095516569201,0.216,0.315369261477046,0.421157684630739,0.626,0.638996774080961,0.0292397660818713,0.313581971665871
0.016,0.108005480184383,0.0350877192982456,0.428,0.149700598802395,0.0499001996007984,0.024,0.0125133357440467,0.982456140350877,0.0105175667663802
0.008,0.0267168313215709,0.0331384015594542,0.278,0.0678642714570858,0.0199600798403194,0.05,0.0292682678581753,0.894736842105263,0.0298335617854171
0.024,0.017659033606896,0.0331384015594542,0.152,0.0858283433133733,0.0179640718562874,0.106,0.107430241451888,0.779727095516569,0.433009548331587
0.008,0.092158265043475,0.0896686159844055,0.006,0.00399201596806387,0.0279441117764471,0.888000000000001,0.886517206281209,0.619883040935672,0.872675526024544
0.004,0.0311042310034255,0.0604288499025341,0.126,0.093812375249501,0.0978043912175649,0.202,0.210617980255009,0.686159844054581,0.13073341793937
0.192,0.267350093120457,0.105263157894737,0.422,0.265469061876248,0.341317365269461,0.0780000000000001,0.0775721997526345,0.165692007797271,0.276454674338479
0.036,0.0407496080661025,0.0194931773879142,0.022,0.0219560878243513,0.00798403193612774,0.592,0.563300343429335,0.676413255360624,0.884975643128959
0.158,0.156955127793774,0.0545808966861598,0.276,0.187624750499002,0.267465069860279,0.662,0.64457467098003,0.101364522417154,0.533298050849079
0.022,0.00639890241536478,0.01364522417154,0.154,0.0678642714570858,0.0578842315369262,0.54,0.525804932571857,0.510721247563353,0.535322615987271
0.002,0.15358615054301,0.0799220272904483,0.048,0.0379241516966068,0.00998003992015968,0.136,0.125165085343858,0.0701754385964912,0.150701129406085
0.116,0.210581862665291,0.103313840155945,0.056,0.117764471057884,0.17564870259481,0.962000000000001,0.953153745489872,0.335282651072125,0.825769391229431
0.002,0.000132249380349503,0.00584795321637427,0.068,0.00998003992015968,0.00598802395209581,0.496,0.504691452182591,0.224171539961014,0.773617276026186
0.002,0.00206206481787263,0.00584795321637427,0.004,0.00598802395209581,0.00199600798403194,0.47,0.439371534734489,0.668615984405458,0.673367427724806
0.002,0.00222930385029452,0.00584795321637427,0.29,0.0419161676646707,0.00598802395209581,0.244,0.260809996084613,0.801169590643275,0.430029955004049
0.152,0.207474632099706,0.0701754385964912,0.028,0.0578842315369262,0.0479041916167665,0.542,0.535634722288399,0.723196881091618,0.54447020538357
0.006,0.0477432921295911,0.0194931773879142,0.646,0.179640718562874,0.0698602794411178,0.04,0.0511608803398531,0.674463937621832,0.00226322182101821
0.002,4.0338861215794e-06,0.00584795321637427,0.006,0.0139720558882236,0.0139720558882236,0.738000000000001,0.746199089180886,0.797270955165692,0.70285519113796
0.002,0.00181155040027248,0.0116959064327485,0.15,0.0558882235528942,0.0279441117764471,0.41,0.40494399307388,0.925925925925926,0.0649779181616071
0.214,0.31856443862338,0.230019493177388,0.816000000000001,0.447105788423154,0.227544910179641,0.16,0.17461622621628,0.764132553606238,0.122920542006134
0.002,0.000105008877487656,0.00584795321637427,0.014,0.00998003992015968,0.00598802395209581,0.106,0.101325829719856,0.984405458089669,0.138818474845211
0.046,0.24894643820714,0.0350877192982456,0.18,0.19560878243513,0.526946107784431,0.764000000000001,0.762258219563319,0.444444444444444,0.733902552532647
0.226,0.336426095407962,0.0740740740740741,0.532,0.397205588822355,0.305389221556886,0.878000000000001,0.868735879630455,0.469785575048733,0.909753381656395
0.002,4.79850382539837e-07,0.00194931773879142,0.006,0.00798403193612774,0.00598802395209581,0.122,0.131937186739655,0.179337231968811,0.0302638291186817
0.002,0.000232240458183597,0.00779727095516569,0.002,0.00199600798403194,0.00199600798403194,0.32,0.335942582894926,0.00974658869395711,0.596373463560733
0.012,0.0252788373085984,0.00779727095516569,0.0800000000000001,0.0339321357285429,0.0239520958083832,0.784000000000001,0.801045343820243,0.0350877192982456,0.887410219928724
0.03,0.00309801170517421,0.00584795321637427,0.07,0.0199600798403194,0.0119760479041916,0.07,0.050070732711934,0.257309941520468,0.244616968537711
